game_id,date,time,league,team,player,place,full_time,first_ht,second_ht,result_full_time,result_first_ht,result_second_ht
e1ef1861-e34c-4ba5-958d-8ff1bcc39797,2020-04-16,12:02,Bundesliga,РБ Лейпциг,Arcos,AWAY,2,0,2,W,D,W
caadb05a-fdb1-45fa-b074-3035efdee141,2020-04-16,12:14,Bundesliga,Боруссия Дортмунд,Skromnuy,HOME,2,1,1,D,W,L
caadb05a-fdb1-45fa-b074-3035efdee141,2020-04-16,12:14,Bundesliga,Боруссия Менхенгладбах,PavlikJuravlik,AWAY,2,0,2,D,L,W
a07350ad-4325-45f4-a141-57984ba1a39c,2020-04-16,12:14,Bundesliga,РБ Лейпциг,Arcos,HOME,3,2,1,W,W,D
a07350ad-4325-45f4-a141-57984ba1a39c,2020-04-16,12:14,Bundesliga,Бавария,Lomik,AWAY,1,0,1,L,L,D
0da795d8-3a21-40aa-a676-1d90a862ff70,2020-04-16,19:26,Champions League,Ливерпуль,Pablik,HOME,2,1,1,D,D,D
0da795d8-3a21-40aa-a676-1d90a862ff70,2020-04-16,19:26,Champions League,Манчестер Сити,Inquisitor,AWAY,2,1,1,D,D,D
0bd50a3d-3c8f-45e9-869b-22bb6dc39517,2020-04-16,19:26,Champions League,Реал Мадрид,Olle,HOME,0,0,0,L,D,L
0bd50a3d-3c8f-45e9-869b-22bb6dc39517,2020-04-16,19:26,Champions League,ПСЖ,mooneycb,AWAY,1,0,1,W,D,W
0c950659-ca1e-4833-8ce7-e8abf1055ad9,2020-04-16,19:38,Champions League,Манчестер Сити,Inquisitor,HOME,2,2,0,W,W,D
0c950659-ca1e-4833-8ce7-e8abf1055ad9,2020-04-16,19:38,Champions League,Барселона,white_boy1927,AWAY,1,1,0,L,L,D
05e47f8e-3c81-4b1e-8c5c-ffe644872242,2020-04-16,19:38,Champions League,ПСЖ,mooneycb,HOME,4,2,2,W,W,W
05e47f8e-3c81-4b1e-8c5c-ffe644872242,2020-04-16,19:38,Champions League,Ливерпуль,Pablik,AWAY,2,1,1,L,L,L
c149c845-cfcd-4688-9799-40f2d77b3c29,2020-04-16,19:50,Champions League,Барселона,white_boy1927,HOME,0,0,0,L,L,D
c149c845-cfcd-4688-9799-40f2d77b3c29,2020-04-16,19:50,Champions League,ПСЖ,mooneycb,AWAY,1,1,0,W,W,D
0bd33f01-88d3-4d56-8ecd-26d85a5f5a1e,2020-04-16,19:50,Champions League,Ливерпуль,Pablik,HOME,1,1,0,D,D,D
0bd33f01-88d3-4d56-8ecd-26d85a5f5a1e,2020-04-16,19:50,Champions League,Реал Мадрид,Olle,AWAY,1,1,0,D,D,D
7ebb6f1f-7105-4c2f-868c-202b28ed0027,2020-04-16,20:02,Champions League,ПСЖ,mooneycb,HOME,3,2,1,W,W,L
7ebb6f1f-7105-4c2f-868c-202b28ed0027,2020-04-16,20:02,Champions League,Манчестер Сити,Inquisitor,AWAY,2,0,2,L,L,W
fd66d983-3842-4a27-a390-edd6cd580b07,2020-04-16,20:02,Champions League,Реал Мадрид,Olle,HOME,0,0,0,D,D,D
fd66d983-3842-4a27-a390-edd6cd580b07,2020-04-16,20:02,Champions League,Барселона,white_boy1927,AWAY,0,0,0,D,D,D
3c57915c-f89c-49b8-a78a-28e05a5eb570,2020-04-16,20:14,Champions League,Барселона,white_boy1927,HOME,0,0,0,L,L,D
3c57915c-f89c-49b8-a78a-28e05a5eb570,2020-04-16,20:14,Champions League,Ливерпуль,Pablik,AWAY,3,3,0,W,W,D
bb8f9445-45cd-4da4-bc4b-1f471ff087ef,2020-04-16,20:14,Champions League,Манчестер Сити,Inquisitor,HOME,0,0,0,L,L,D
bb8f9445-45cd-4da4-bc4b-1f471ff087ef,2020-04-16,20:14,Champions League,Реал Мадрид,Olle,AWAY,1,1,0,W,W,D
c8a13fac-bead-482a-a227-1ae8254d4bc8,2020-04-16,20:26,Champions League,Манчестер Сити,Inquisitor,HOME,2,2,0,W,W,D
c8a13fac-bead-482a-a227-1ae8254d4bc8,2020-04-16,20:26,Champions League,Ливерпуль,Pablik,AWAY,1,1,0,L,L,D
6a684447-6ffa-49e1-b6e3-d2d2ac2724b7,2020-04-16,20:26,Champions League,ПСЖ,mooneycb,HOME,1,0,1,W,D,W
6a684447-6ffa-49e1-b6e3-d2d2ac2724b7,2020-04-16,20:26,Champions League,Реал Мадрид,Olle,AWAY,0,0,0,L,D,L
07aebae3-1a40-43a9-af5a-18a0c50c2189,2020-04-16,20:38,Champions League,Барселона,white_boy1927,HOME,0,0,0,L,D,L
07aebae3-1a40-43a9-af5a-18a0c50c2189,2020-04-16,20:38,Champions League,Манчестер Сити,Inquisitor,AWAY,1,0,1,W,D,W
12045d75-da15-4551-a054-7ae2cdbdcbb0,2020-04-16,20:38,Champions League,Ливерпуль,Pablik,HOME,3,1,2,D,L,W
12045d75-da15-4551-a054-7ae2cdbdcbb0,2020-04-16,20:38,Champions League,ПСЖ,mooneycb,AWAY,3,3,0,D,W,L
18c2bb81-b250-4423-b5ff-9845bd922ae9,2020-04-16,20:50,Champions League,ПСЖ,mooneycb,HOME,3,1,2,W,W,W
18c2bb81-b250-4423-b5ff-9845bd922ae9,2020-04-16,20:50,Champions League,Барселона,white_boy1927,AWAY,1,0,1,L,L,L
27ccadd1-3026-4f4d-be7c-8bc1b8453ff2,2020-04-16,20:50,Champions League,Реал Мадрид,Olle,HOME,0,0,0,L,D,L
27ccadd1-3026-4f4d-be7c-8bc1b8453ff2,2020-04-16,20:50,Champions League,Ливерпуль,Pablik,AWAY,1,0,1,W,D,W
f01ffc34-5fc3-433e-bcf3-20f638a110c8,2020-04-16,21:02,Champions League,Барселона,white_boy1927,HOME,3,3,0,W,W,L
f01ffc34-5fc3-433e-bcf3-20f638a110c8,2020-04-16,21:02,Champions League,Реал Мадрид,Olle,AWAY,2,0,2,L,L,W
d5a9c40a-473b-4fb8-bdee-86ba11d2ed97,2020-04-16,21:02,Champions League,Манчестер Сити,Inquisitor,HOME,1,1,0,W,W,D
