game_id,date,time,league,team,player,place,full_time,first_ht,second_ht,result_full_time,result_first_ht,result_second_ht,not_parsed
98a21291-294f-460f-a2ee-a03a74a2672f,2020-03-27,11:26,Bundesliga,Байер 04,vrico,HOME,2,1,1,W,W,W,
98a21291-294f-460f-a2ee-a03a74a2672f,2020-03-27,11:26,Bundesliga,Бавария,LaikingDast,AWAY,0,0,0,L,L,L,
83d2c6b4-bc20-4c20-93df-2f6e6a45af16,2020-03-27,11:26,Bundesliga,РБ Лейпциг,Hrusch,HOME,3,1,2,W,W,W,
83d2c6b4-bc20-4c20-93df-2f6e6a45af16,2020-03-27,11:26,Bundesliga,Боруссия Менхенгладбах,Arcos,AWAY,1,0,1,L,L,L,
0a9a8405-2ae8-4efb-9605-81ab351df75c,2020-03-27,11:38,Bundesliga,Бавария,LaikingDast,HOME,0,0,0,D,D,D,
0a9a8405-2ae8-4efb-9605-81ab351df75c,2020-03-27,11:38,Bundesliga,Боруссия Дортмунд,Boulevard_Prospect,AWAY,0,0,0,D,D,D,
83f72731-e43d-490f-bd38-b73b4a05e9cb,2020-03-27,11:38,Bundesliga,Боруссия Менхенгладбах,Arcos,HOME,2,1,1,W,W,D,
83f72731-e43d-490f-bd38-b73b4a05e9cb,2020-03-27,11:38,Bundesliga,Байер 04,vrico,AWAY,1,0,1,L,L,D,
ec92a17f-7aef-4099-a81b-d3d46c350e55,2020-03-27,11:50,Bundesliga,Байер 04,vrico,HOME,0,0,0,L,D,L,
ec92a17f-7aef-4099-a81b-d3d46c350e55,2020-03-27,11:50,Bundesliga,РБ Лейпциг,Hrusch,AWAY,1,0,1,W,D,W,
75e258ee-832f-4326-9ddb-adb5978c2b4c,2020-03-27,11:50,Bundesliga,Боруссия Дортмунд,Boulevard_Prospect,HOME,1,0,1,L,L,D,
75e258ee-832f-4326-9ddb-adb5978c2b4c,2020-03-27,11:50,Bundesliga,Боруссия Менхенгладбах,Arcos,AWAY,2,1,1,W,W,D,
a9ff8b0a-e0d4-4876-95e3-25ca91f7fd3e,2020-03-27,12:02,Bundesliga,Боруссия Менхенгладбах,Arcos,HOME,1,0,1,L,L,D,
a9ff8b0a-e0d4-4876-95e3-25ca91f7fd3e,2020-03-27,12:02,Bundesliga,Бавария,LaikingDast,AWAY,2,1,1,W,W,D,
fd309ce7-3d7d-4497-9640-32ad48bdfde1,2020-03-27,12:02,Bundesliga,РБ Лейпциг,Hrusch,HOME,0,0,0,L,L,D,
fd309ce7-3d7d-4497-9640-32ad48bdfde1,2020-03-27,12:02,Bundesliga,Боруссия Дортмунд,Boulevard_Prospect,AWAY,1,1,0,W,W,D,
6799b84b-88fa-4813-ae6e-d443b266e27f,2020-03-27,12:14,Bundesliga,Бавария,LaikingDast,HOME,3,1,2,W,D,W,
6799b84b-88fa-4813-ae6e-d443b266e27f,2020-03-27,12:14,Bundesliga,РБ Лейпциг,Hrusch,AWAY,2,1,1,L,D,L,
1efe11f8-1530-4d6f-8ad9-40c99049fb71,2020-03-27,12:14,Bundesliga,Боруссия Дортмунд,Boulevard_Prospect,HOME,1,0,1,W,D,W,
1efe11f8-1530-4d6f-8ad9-40c99049fb71,2020-03-27,12:14,Bundesliga,Байер 04,vrico,AWAY,0,0,0,L,D,L,
3879f0c8-8b9e-4540-9074-371a573398f0,2020-03-27,12:26,Bundesliga,Бавария,LaikingDast,HOME,0,0,0,D,D,D,
3879f0c8-8b9e-4540-9074-371a573398f0,2020-03-27,12:26,Bundesliga,Байер 04,vrico,AWAY,0,0,0,D,D,D,
cb3b8215-9d23-423b-ba1c-d616f7917786,2020-03-27,12:26,Bundesliga,Боруссия Менхенгладбах,Arcos,HOME,1,1,0,D,D,D,
cb3b8215-9d23-423b-ba1c-d616f7917786,2020-03-27,12:26,Bundesliga,РБ Лейпциг,Hrusch,AWAY,1,1,0,D,D,D,
ca269752-bbd7-4490-a450-a926048d103d,2020-03-27,12:38,Bundesliga,Байер 04,vrico,HOME,0,0,0,L,L,D,
ca269752-bbd7-4490-a450-a926048d103d,2020-03-27,12:38,Bundesliga,Боруссия Менхенгладбах,Arcos,AWAY,1,1,0,W,W,D,
ac2038f3-1305-459b-a02b-a6c6d0c6d5b2,2020-03-27,12:38,Bundesliga,Боруссия Дортмунд,Boulevard_Prospect,HOME,1,1,0,D,W,L,
ac2038f3-1305-459b-a02b-a6c6d0c6d5b2,2020-03-27,12:38,Bundesliga,Бавария,LaikingDast,AWAY,1,0,1,D,L,W,
7f3e0e1e-af83-41bb-801f-6139412b974e,2020-03-27,12:50,Bundesliga,Боруссия Менхенгладбах,Arcos,HOME,1,0,1,L,L,L,
7f3e0e1e-af83-41bb-801f-6139412b974e,2020-03-27,12:50,Bundesliga,Боруссия Дортмунд,Boulevard_Prospect,AWAY,3,1,2,W,W,W,
e6fd28a8-05fd-47d8-a6c6-6baecf76dcd4,2020-03-27,12:50,Bundesliga,РБ Лейпциг,Hrusch,HOME,0,0,0,D,D,D,
e6fd28a8-05fd-47d8-a6c6-6baecf76dcd4,2020-03-27,12:50,Bundesliga,Байер 04,vrico,AWAY,0,0,0,D,D,D,
d4493499-07e9-4d88-8317-6863080875ee,2020-03-27,13:02,Bundesliga,Бавария,LaikingDast,HOME,1,1,0,W,W,D,
d4493499-07e9-4d88-8317-6863080875ee,2020-03-27,13:02,Bundesliga,Боруссия Менхенгладбах,Arcos,AWAY,0,0,0,L,L,D,
7b633de1-3051-4de0-b883-419b9709ef4a,2020-03-27,13:02,Bundesliga,Боруссия Дортмунд,Boulevard_Prospect,HOME,3,0,3,W,D,W,
7b633de1-3051-4de0-b883-419b9709ef4a,2020-03-27,13:02,Bundesliga,РБ Лейпциг,Hrusch,AWAY,0,0,0,L,D,L,
201de224-0e8d-445c-b564-421112b37790,2020-03-27,13:14,Bundesliga,Байер 04,vrico,HOME,0,0,0,L,D,L,
201de224-0e8d-445c-b564-421112b37790,2020-03-27,13:14,Bundesliga,Боруссия Дортмунд,Boulevard_Prospect,AWAY,2,0,2,W,D,W,
fe69566a-c00f-4d1e-8216-6ce84378b65e,2020-03-27,13:14,Bundesliga,РБ Лейпциг,Hrusch,HOME,1,0,1,W,D,W,
fe69566a-c00f-4d1e-8216-6ce84378b65e,2020-03-27,13:14,Bundesliga,Бавария,LaikingDast,AWAY,0,0,0,L,D,L,
6a1fde62-b594-472e-afb3-4f87a701960c,2020-03-27,08:56,Champions League,Барселона,orlovsky1,HOME,2,0,2,W,D,W,
6a1fde62-b594-472e-afb3-4f87a701960c,2020-03-27,08:56,Champions League,ПСЖ,Foggy,AWAY,1,0,1,L,D,L,
bfec681c-659c-45bc-b942-190c7efeb367,2020-03-27,08:56,Champions League,Ливерпуль,nikkitta,HOME,0,0,0,D,D,D,
bfec681c-659c-45bc-b942-190c7efeb367,2020-03-27,08:56,Champions League,Реал Мадрид,DangerDim77,AWAY,0,0,0,D,D,D,
084281c4-9fb6-485d-821a-c6239fa8a00d,2020-03-27,09:08,Champions League,ПСЖ,Foggy,HOME,1,0,1,L,L,W,
084281c4-9fb6-485d-821a-c6239fa8a00d,2020-03-27,09:08,Champions League,Ливерпуль,nikkitta,AWAY,2,2,0,W,W,L,
0019d458-9e67-4e50-8f3f-e54d7c31006d,2020-03-27,09:08,Champions League,Реал Мадрид,DangerDim77,HOME,0,0,0,L,L,D,
0019d458-9e67-4e50-8f3f-e54d7c31006d,2020-03-27,09:08,Champions League,Манчестер Сити,slezaintima,AWAY,1,1,0,W,W,D,
5827126b-4551-49fd-bc2d-93d503c6716b,2020-03-27,09:20,Champions League,Ливерпуль,nikkitta,HOME,0,0,0,L,L,D,
5827126b-4551-49fd-bc2d-93d503c6716b,2020-03-27,09:20,Champions League,Барселона,orlovsky1,AWAY,1,1,0,W,W,D,
48fb9f18-9359-479b-9347-4b4bf110f1e4,2020-03-27,09:20,Champions League,Манчестер Сити,slezaintima,HOME,1,1,0,W,W,D,
48fb9f18-9359-479b-9347-4b4bf110f1e4,2020-03-27,09:20,Champions League,ПСЖ,Foggy,AWAY,0,0,0,L,L,D,
777b0bf5-37d1-45a8-a83e-fb997c4e9578,2020-03-27,09:32,Champions League,Барселона,orlovsky1,HOME,0,0,0,D,D,D,
777b0bf5-37d1-45a8-a83e-fb997c4e9578,2020-03-27,09:32,Champions League,Манчестер Сити,slezaintima,AWAY,0,0,0,D,D,D,
5dd8302b-28ed-443b-b455-0ee0eb38684f,2020-03-27,09:32,Champions League,ПСЖ,Foggy,HOME,1,1,0,W,W,D,
5dd8302b-28ed-443b-b455-0ee0eb38684f,2020-03-27,09:32,Champions League,Реал Мадрид,DangerDim77,AWAY,0,0,0,L,L,D,
2e6e793f-ce44-463b-becb-c748c582b3ed,2020-03-27,09:44,Champions League,Манчестер Сити,slezaintima,HOME,0,0,0,D,D,D,
2e6e793f-ce44-463b-becb-c748c582b3ed,2020-03-27,09:44,Champions League,Ливерпуль,nikkitta,AWAY,0,0,0,D,D,D,
ac0173b1-f971-42b8-8da4-25131d58699e,2020-03-27,09:44,Champions League,Реал Мадрид,DangerDim77,HOME,0,0,0,L,D,L,
ac0173b1-f971-42b8-8da4-25131d58699e,2020-03-27,09:44,Champions League,Барселона,orlovsky1,AWAY,2,0,2,W,D,W,
013da3f5-1f2e-48fb-ad03-5fcfdae2039c,2020-03-27,09:56,Champions League,ПСЖ,Foggy,HOME,0,0,0,L,L,L,
013da3f5-1f2e-48fb-ad03-5fcfdae2039c,2020-03-27,09:56,Champions League,Барселона,orlovsky1,AWAY,2,1,1,W,W,W,
cc6a9ff7-84c6-4845-9517-0477da67562c,2020-03-27,09:56,Champions League,Реал Мадрид,DangerDim77,HOME,2,1,1,W,W,W,
cc6a9ff7-84c6-4845-9517-0477da67562c,2020-03-27,09:56,Champions League,Ливерпуль,nikkitta,AWAY,0,0,0,L,L,L,
120b6538-4005-48f1-a49b-04110679d0da,2020-03-27,10:08,Champions League,Ливерпуль,nikkitta,HOME,1,1,0,L,W,L,
120b6538-4005-48f1-a49b-04110679d0da,2020-03-27,10:08,Champions League,ПСЖ,Foggy,AWAY,3,0,3,W,L,W,
e2ab757b-3729-4bd7-bb93-9098092b9539,2020-03-27,10:08,Champions League,Манчестер Сити,slezaintima,HOME,0,0,0,D,D,D,
e2ab757b-3729-4bd7-bb93-9098092b9539,2020-03-27,10:08,Champions League,Реал Мадрид,DangerDim77,AWAY,0,0,0,D,D,D,
0d212b97-ddb1-4bd0-b6a2-ab4bfab371fe,2020-03-27,10:20,Champions League,Барселона,orlovsky1,HOME,0,0,0,D,D,D,
0d212b97-ddb1-4bd0-b6a2-ab4bfab371fe,2020-03-27,10:20,Champions League,Ливерпуль,nikkitta,AWAY,0,0,0,D,D,D,
3fa29630-ff9a-4a8f-963a-6b88dc744402,2020-03-27,10:20,Champions League,ПСЖ,Foggy,HOME,1,1,0,L,L,L,
3fa29630-ff9a-4a8f-963a-6b88dc744402,2020-03-27,10:20,Champions League,Манчестер Сити,slezaintima,AWAY,3,2,1,W,W,W,
6c72955b-f78b-4214-9d7f-21c96bc582f7,2020-03-27,10:32,Champions League,Манчестер Сити,slezaintima,HOME,0,0,0,L,D,L,
6c72955b-f78b-4214-9d7f-21c96bc582f7,2020-03-27,10:32,Champions League,Барселона,orlovsky1,AWAY,1,0,1,W,D,W,
cc93197f-374a-423c-b903-30e4fd2bf8c0,2020-03-27,10:32,Champions League,Реал Мадрид,DangerDim77,HOME,0,0,0,L,L,D,
cc93197f-374a-423c-b903-30e4fd2bf8c0,2020-03-27,10:32,Champions League,ПСЖ,Foggy,AWAY,1,1,0,W,W,D,
95befca7-8a89-4604-b0fa-00354c9c5a26,2020-03-27,10:44,Champions League,Барселона,orlovsky1,HOME,0,0,0,D,D,D,
95befca7-8a89-4604-b0fa-00354c9c5a26,2020-03-27,10:44,Champions League,Реал Мадрид,DangerDim77,AWAY,0,0,0,D,D,D,
e894f0ba-d2f9-4be4-922a-81d6dbdf9e7d,2020-03-27,10:44,Champions League,Ливерпуль,nikkitta,HOME,3,2,1,W,W,W,
e894f0ba-d2f9-4be4-922a-81d6dbdf9e7d,2020-03-27,10:44,Champions League,Манчестер Сити,slezaintima,AWAY,0,0,0,L,L,L,
a84bc7bc-e35f-459c-8032-f0745827f3a6,2020-03-27,20:26,Champions League,Ливерпуль,BlackStar98,HOME,1,1,0,W,W,D,
a84bc7bc-e35f-459c-8032-f0745827f3a6,2020-03-27,20:26,Champions League,Реал Мадрид,SALAYYY,AWAY,0,0,0,L,L,D,
b08ae6cb-f11f-4ad2-b1bb-0c30f10f2743,2020-03-27,20:38,Champions League,Барселона,mooneycb,HOME,1,1,0,D,W,L,
b08ae6cb-f11f-4ad2-b1bb-0c30f10f2743,2020-03-27,20:38,Champions League,Ливерпуль,BlackStar98,AWAY,1,0,1,D,L,W,
58c3e0e5-76a5-4fc5-98ef-981d70cb620f,2020-03-27,20:38,Champions League,Реал Мадрид,SALAYYY,HOME,1,1,0,L,D,L,
58c3e0e5-76a5-4fc5-98ef-981d70cb620f,2020-03-27,20:38,Champions League,Манчестер Сити,Pablik,AWAY,2,1,1,W,D,W,
03c0a8fd-07d6-4396-af38-694d5073257f,2020-03-27,20:50,Champions League,Ливерпуль,BlackStar98,HOME,0,0,0,D,D,D,
03c0a8fd-07d6-4396-af38-694d5073257f,2020-03-27,20:50,Champions League,ПСЖ,Chellovekk,AWAY,0,0,0,D,D,D,
68792643-847b-4f75-9be4-eb855c28e357,2020-03-27,20:50,Champions League,Манчестер Сити,Pablik,HOME,2,1,1,W,W,W,
68792643-847b-4f75-9be4-eb855c28e357,2020-03-27,20:50,Champions League,Барселона,mooneycb,AWAY,0,0,0,L,L,L,
6f9b7c54-9986-4fce-8cbe-b8db8751c36e,2020-03-27,21:02,Champions League,Барселона,mooneycb,HOME,1,1,0,D,D,D,
6f9b7c54-9986-4fce-8cbe-b8db8751c36e,2020-03-27,21:02,Champions League,Реал Мадрид,SALAYYY,AWAY,1,1,0,D,D,D,
4cdc474c-734f-41ed-afa1-a8f438cb0faf,2020-03-27,21:14,Champions League,Манчестер Сити,Pablik,HOME,1,1,0,D,D,D,
4cdc474c-734f-41ed-afa1-a8f438cb0faf,2020-03-27,21:14,Champions League,Ливерпуль,BlackStar98,AWAY,1,1,0,D,D,D,
ede959bd-67f4-4852-adf9-468d36a62118,2020-03-27,21:14,Champions League,Реал Мадрид,SALAYYY,HOME,1,1,0,W,W,D,
ede959bd-67f4-4852-adf9-468d36a62118,2020-03-27,21:14,Champions League,ПСЖ,Chellovekk,AWAY,0,0,0,L,L,D,
699b1ae3-006b-482a-b887-15fa067e0132,2020-03-27,21:26,Champions League,Реал Мадрид,SALAYYY,HOME,0,0,0,D,D,D,
699b1ae3-006b-482a-b887-15fa067e0132,2020-03-27,21:26,Champions League,Ливерпуль,BlackStar98,AWAY,0,0,0,D,D,D,
c6cd8185-e238-4929-89f3-7a7931b9a199,2020-03-27,21:38,Champions League,Ливерпуль,BlackStar98,HOME,1,1,0,L,D,L,
c6cd8185-e238-4929-89f3-7a7931b9a199,2020-03-27,21:38,Champions League,Барселона,mooneycb,AWAY,2,1,1,W,D,W,
cf3a2c9b-17ca-4f13-9cd1-2896b908383f,2020-03-27,21:50,Champions League,Барселона,mooneycb,HOME,2,1,1,W,W,W,
cf3a2c9b-17ca-4f13-9cd1-2896b908383f,2020-03-27,21:50,Champions League,Манчестер Сити,Pablik,AWAY,0,0,0,L,L,L,
699c7523-7130-47dc-a420-67416299d54d,2020-03-27,22:02,Champions League,Манчестер Сити,Pablik,HOME,1,0,1,D,L,W,
699c7523-7130-47dc-a420-67416299d54d,2020-03-27,22:02,Champions League,ПСЖ,Chellovekk,AWAY,1,1,0,D,W,L,
eb395bc7-4c58-4278-a9b1-57fb95cfab95,2020-03-27,22:14,Champions League,ПСЖ,Chellovekk,HOME,2,0,2,L,L,D,
eb395bc7-4c58-4278-a9b1-57fb95cfab95,2020-03-27,22:14,Champions League,Реал Мадрид,SALAYYY,AWAY,3,1,2,W,W,D,
610ff672-3b09-476b-bdfa-3d32d4f20171,2020-03-27,02:26,Champions League B,Реал Мадрид,MeLToSiK,HOME,4,2,2,W,W,D,
610ff672-3b09-476b-bdfa-3d32d4f20171,2020-03-27,02:26,Champions League B,ПСЖ,KRaftVK,AWAY,2,0,2,L,L,D,
b0639b16-8bcd-4946-b9b3-a9bab88430bf,2020-03-27,02:38,Champions League B,Наполи,Upcake22,HOME,0,0,0,L,L,L,
b0639b16-8bcd-4946-b9b3-a9bab88430bf,2020-03-27,02:38,Champions League B,Реал Мадрид,MeLToSiK,AWAY,4,2,2,W,W,W,
733e8f0e-6ce1-43d6-af6c-57c67b026f33,2020-03-27,02:50,Champions League B,Бавария,Kray,HOME,0,0,0,L,L,D,
733e8f0e-6ce1-43d6-af6c-57c67b026f33,2020-03-27,02:50,Champions League B,Наполи,Upcake22,AWAY,1,1,0,W,W,D,
79b545cb-4ea4-4346-9788-7eb21d5a579a,2020-03-27,03:02,Champions League B,Тоттенхэм Хотспур,labotryas,HOME,1,1,0,D,D,D,
79b545cb-4ea4-4346-9788-7eb21d5a579a,2020-03-27,03:02,Champions League B,Бавария,Kray,AWAY,1,1,0,D,D,D,
c822cfa1-053e-4d1f-9e6c-e2cbb0795045,2020-03-27,03:14,Champions League B,ПСЖ,KRaftVK,HOME,0,0,0,D,D,D,
c822cfa1-053e-4d1f-9e6c-e2cbb0795045,2020-03-27,03:14,Champions League B,Тоттенхэм Хотспур,labotryas,AWAY,0,0,0,D,D,D,
bf60b019-81e7-48f7-9d60-7c854aaa7ba9,2020-03-27,03:26,Champions League B,ПСЖ,KRaftVK,HOME,0,0,0,D,D,D,
bf60b019-81e7-48f7-9d60-7c854aaa7ba9,2020-03-27,03:26,Champions League B,Реал Мадрид,MeLToSiK,AWAY,0,0,0,D,D,D,
7639cb82-3e12-4250-bbb4-eddac0cb4a4f,2020-03-27,03:38,Champions League B,Реал Мадрид,MeLToSiK,HOME,2,1,1,W,W,W,
7639cb82-3e12-4250-bbb4-eddac0cb4a4f,2020-03-27,03:38,Champions League B,Наполи,Upcake22,AWAY,0,0,0,L,L,L,
23a0185f-8d7f-4f9d-abed-7a47dba69d38,2020-03-27,03:50,Champions League B,Наполи,Upcake22,HOME,2,0,2,L,L,W,
23a0185f-8d7f-4f9d-abed-7a47dba69d38,2020-03-27,03:50,Champions League B,Бавария,Kray,AWAY,3,2,1,W,W,L,
a38a3055-5ee7-4a30-8c66-8d4d943944ae,2020-03-27,04:02,Champions League B,Бавария,Kray,HOME,1,0,1,L,L,D,
a38a3055-5ee7-4a30-8c66-8d4d943944ae,2020-03-27,04:02,Champions League B,Тоттенхэм Хотспур,labotryas,AWAY,4,3,1,W,W,D,
d199f602-1425-42e1-82a6-529cc5c9bcb7,2020-03-27,04:14,Champions League B,Тоттенхэм Хотспур,labotryas,HOME,1,0,1,D,L,W,
d199f602-1425-42e1-82a6-529cc5c9bcb7,2020-03-27,04:14,Champions League B,ПСЖ,KRaftVK,AWAY,1,1,0,D,W,L,
11ccca12-a0f1-417b-a88d-d27e3aa2cfc5,2020-03-27,13:26,Champions League B,Наполи,nikkitta,HOME,0,0,0,D,D,D,
11ccca12-a0f1-417b-a88d-d27e3aa2cfc5,2020-03-27,13:26,Champions League B,ПСЖ,DangerDim77,AWAY,0,0,0,D,D,D,
cdae1e20-9889-433d-9b32-041c6b6dbabe,2020-03-27,13:26,Champions League B,Тоттенхэм Хотспур,orlovsky1,HOME,2,1,1,W,W,D,
cdae1e20-9889-433d-9b32-041c6b6dbabe,2020-03-27,13:26,Champions League B,Реал Мадрид,Foggy,AWAY,1,0,1,L,L,D,
002333b5-107b-4b70-9459-798077c46639,2020-03-27,13:38,Champions League B,ПСЖ,DangerDim77,HOME,1,1,0,D,W,L,
002333b5-107b-4b70-9459-798077c46639,2020-03-27,13:38,Champions League B,Бавария,slezaintima,AWAY,1,0,1,D,L,W,
d7aa209b-b255-41fc-ab9f-7b92863b9f33,2020-03-27,13:38,Champions League B,Реал Мадрид,Foggy,HOME,1,1,0,D,D,D,
d7aa209b-b255-41fc-ab9f-7b92863b9f33,2020-03-27,13:38,Champions League B,Наполи,nikkitta,AWAY,1,1,0,D,D,D,
84a1e7d2-4e62-4de2-a202-f51e06df7b8c,2020-03-27,13:50,Champions League B,Бавария,slezaintima,HOME,1,1,0,W,W,D,
84a1e7d2-4e62-4de2-a202-f51e06df7b8c,2020-03-27,13:50,Champions League B,Реал Мадрид,Foggy,AWAY,0,0,0,L,L,D,
