game_id,date,time,league,team,player,place,full_time,first_ht,second_ht,result_full_time,result_first_ht,result_second_ht
6dc02297-9d4e-4f08-9b56-dcd9c4627d17,2020-04-25,05:56,Champions League,Манчестер Сити,MeLToSiK,HOME,1,0,1,D,L,W
6dc02297-9d4e-4f08-9b56-dcd9c4627d17,2020-04-25,05:56,Champions League,Барселона,KRaftVK,AWAY,1,1,0,D,W,L
d0e32f48-de33-4786-b7ed-2f7e8f464e36,2020-04-25,05:56,Champions League,ПСЖ,labotryas,HOME,0,0,0,D,D,D
d0e32f48-de33-4786-b7ed-2f7e8f464e36,2020-04-25,05:56,Champions League,Реал Мадрид,Upcake22,AWAY,0,0,0,D,D,D
a680ca88-e395-44e9-ab43-b5f63cc00562,2020-04-25,06:08,Champions League,Барселона,KRaftVK,HOME,1,1,0,D,W,L
a680ca88-e395-44e9-ab43-b5f63cc00562,2020-04-25,06:08,Champions League,Ливерпуль,Kray,AWAY,1,0,1,D,L,W
7af07dfc-0455-4f7d-8f6b-d03032e5ac5e,2020-04-25,06:08,Champions League,Реал Мадрид,Upcake22,HOME,0,0,0,D,D,D
7af07dfc-0455-4f7d-8f6b-d03032e5ac5e,2020-04-25,06:08,Champions League,Манчестер Сити,MeLToSiK,AWAY,0,0,0,D,D,D
b9c8adab-26d9-4869-ac9f-ee4cf0d2bade,2020-04-25,06:20,Champions League,Ливерпуль,Kray,HOME,1,0,1,W,D,W
b9c8adab-26d9-4869-ac9f-ee4cf0d2bade,2020-04-25,06:20,Champions League,Реал Мадрид,Upcake22,AWAY,0,0,0,L,D,L
5b01c97c-7a60-45ce-baf9-fb66e591df7b,2020-04-25,06:20,Champions League,Манчестер Сити,MeLToSiK,HOME,0,0,0,L,D,L
5b01c97c-7a60-45ce-baf9-fb66e591df7b,2020-04-25,06:20,Champions League,ПСЖ,labotryas,AWAY,1,0,1,W,D,W
6219c4cf-5fbf-49b1-b0a9-38362d889c8e,2020-04-25,06:32,Champions League,ПСЖ,labotryas,HOME,2,1,1,W,D,W
6219c4cf-5fbf-49b1-b0a9-38362d889c8e,2020-04-25,06:32,Champions League,Ливерпуль,Kray,AWAY,1,1,0,L,D,L
9abf7019-017e-4882-b15f-2a49bfb20b1a,2020-04-25,06:32,Champions League,Реал Мадрид,Upcake22,HOME,0,0,0,L,L,L
9abf7019-017e-4882-b15f-2a49bfb20b1a,2020-04-25,06:32,Champions League,Барселона,KRaftVK,AWAY,4,3,1,W,W,W
d3878ea7-3928-4cb8-8734-2499590a3dc9,2020-04-25,06:44,Champions League,Барселона,KRaftVK,HOME,0,0,0,D,D,D
d3878ea7-3928-4cb8-8734-2499590a3dc9,2020-04-25,06:44,Champions League,ПСЖ,labotryas,AWAY,0,0,0,D,D,D
