game_id,date,time,league,team,player,place,full_time,first_ht,second_ht,result_full_time,result_first_ht,result_second_ht
6ded8d96-8077-47df-a7b0-85073510255c,2020-04-22,10:26,Bundesliga,Бавария,Kodak,HOME,1,1,0,L,D,L
6ded8d96-8077-47df-a7b0-85073510255c,2020-04-22,10:26,Bundesliga,РБ Лейпциг,Skromnuy,AWAY,2,1,1,W,D,W
871d44c0-0d87-4b85-90f9-c867cfee1491,2020-04-22,10:26,Bundesliga,Боруссия Дортмунд,Bombi1t0,HOME,1,0,1,D,D,D
871d44c0-0d87-4b85-90f9-c867cfee1491,2020-04-22,10:26,Bundesliga,Байер 04,Boulevard_Prospect,AWAY,1,0,1,D,D,D
97934737-d79f-4ace-a952-4270d1673a5d,2020-04-22,10:38,Bundesliga,Байер 04,Boulevard_Prospect,HOME,0,0,0,D,D,D
97934737-d79f-4ace-a952-4270d1673a5d,2020-04-22,10:38,Bundesliga,Боруссия Менхенгладбах,Arcos,AWAY,0,0,0,D,D,D
327c9975-6133-4580-9e52-f3ed28185d6e,2020-04-22,10:38,Bundesliga,РБ Лейпциг,Skromnuy,HOME,1,0,1,D,D,D
327c9975-6133-4580-9e52-f3ed28185d6e,2020-04-22,10:38,Bundesliga,Боруссия Дортмунд,Bombi1t0,AWAY,1,0,1,D,D,D
1c7eac3c-b898-4383-b21b-ff3c44456f6c,2020-04-22,10:50,Bundesliga,Боруссия Дортмунд,Bombi1t0,HOME,1,0,1,W,D,W
1c7eac3c-b898-4383-b21b-ff3c44456f6c,2020-04-22,10:50,Bundesliga,Бавария,Kodak,AWAY,0,0,0,L,D,L
aa9264ca-c715-41e2-9931-0c73cd3bdf7a,2020-04-22,10:50,Bundesliga,Боруссия Менхенгладбах,Arcos,HOME,1,0,1,L,D,L
aa9264ca-c715-41e2-9931-0c73cd3bdf7a,2020-04-22,10:50,Bundesliga,РБ Лейпциг,Skromnuy,AWAY,2,0,2,W,D,W
ccfee2b7-4b9f-410f-ad17-f9486c30d372,2020-04-22,11:02,Bundesliga,Бавария,Kodak,HOME,2,0,2,D,D,D
ccfee2b7-4b9f-410f-ad17-f9486c30d372,2020-04-22,11:02,Bundesliga,Боруссия Менхенгладбах,Arcos,AWAY,2,0,2,D,D,D
afa68347-be2d-49f4-8386-c9e32e2dce3a,2020-04-22,11:02,Bundesliga,РБ Лейпциг,Skromnuy,HOME,0,0,0,L,L,D
afa68347-be2d-49f4-8386-c9e32e2dce3a,2020-04-22,11:02,Bundesliga,Байер 04,Boulevard_Prospect,AWAY,1,1,0,W,W,D
9a486d10-8ff1-4cf9-bed6-45be2f32e4d5,2020-04-22,11:14,Bundesliga,Байер 04,Boulevard_Prospect,HOME,1,0,1,W,D,W
9a486d10-8ff1-4cf9-bed6-45be2f32e4d5,2020-04-22,11:14,Bundesliga,Бавария,Kodak,AWAY,0,0,0,L,D,L
fc5cce68-446a-4f5b-aa4e-50088676ee34,2020-04-22,11:14,Bundesliga,Боруссия Менхенгладбах,Arcos,HOME,2,2,0,W,W,D
fc5cce68-446a-4f5b-aa4e-50088676ee34,2020-04-22,11:14,Bundesliga,Боруссия Дортмунд,Bombi1t0,AWAY,0,0,0,L,L,D
cd65ad77-76b5-44a3-bbbc-ff3e4366ad4e,2020-04-22,11:26,Bundesliga,Байер 04,Boulevard_Prospect,HOME,1,0,1,D,L,W
cd65ad77-76b5-44a3-bbbc-ff3e4366ad4e,2020-04-22,11:26,Bundesliga,Боруссия Дортмунд,Bombi1t0,AWAY,1,1,0,D,W,L
e9a653bb-ec91-421a-93df-5d8146bc5c15,2020-04-22,11:26,Bundesliga,РБ Лейпциг,Skromnuy,HOME,4,2,2,W,W,W
e9a653bb-ec91-421a-93df-5d8146bc5c15,2020-04-22,11:26,Bundesliga,Бавария,Kodak,AWAY,1,1,0,L,L,L
e9793010-8368-4229-9c2c-c57ad61af1a2,2020-04-22,11:38,Bundesliga,Боруссия Дортмунд,Bombi1t0,HOME,1,0,1,L,L,W
e9793010-8368-4229-9c2c-c57ad61af1a2,2020-04-22,11:38,Bundesliga,РБ Лейпциг,Skromnuy,AWAY,3,3,0,W,W,L
08654244-91df-4e43-994d-b7051d3dfe1c,2020-04-22,11:38,Bundesliga,Боруссия Менхенгладбах,Arcos,HOME,0,0,0,D,D,D
08654244-91df-4e43-994d-b7051d3dfe1c,2020-04-22,11:38,Bundesliga,Байер 04,Boulevard_Prospect,AWAY,0,0,0,D,D,D
7e82b9e9-0889-4283-b47d-73ffbe5be0c5,2020-04-22,11:50,Bundesliga,Бавария,Kodak,HOME,1,1,0,D,D,D
7e82b9e9-0889-4283-b47d-73ffbe5be0c5,2020-04-22,11:50,Bundesliga,Боруссия Дортмунд,Bombi1t0,AWAY,1,1,0,D,D,D
115d6c52-454f-4f61-bed9-8b235b78c1db,2020-04-22,11:50,Bundesliga,РБ Лейпциг,Skromnuy,HOME,0,0,0,D,D,D
115d6c52-454f-4f61-bed9-8b235b78c1db,2020-04-22,11:50,Bundesliga,Боруссия Менхенгладбах,Arcos,AWAY,0,0,0,D,D,D
5c9bd0c7-6698-494d-87aa-cff614ced8b5,2020-04-22,12:02,Bundesliga,Байер 04,Boulevard_Prospect,HOME,3,1,2,W,W,W
5c9bd0c7-6698-494d-87aa-cff614ced8b5,2020-04-22,12:02,Bundesliga,РБ Лейпциг,Skromnuy,AWAY,0,0,0,L,L,L
11424054-34fc-4ba8-a0df-696db4f5173d,2020-04-22,12:02,Bundesliga,Боруссия Менхенгладбах,Arcos,HOME,2,1,1,W,W,D
11424054-34fc-4ba8-a0df-696db4f5173d,2020-04-22,12:02,Bundesliga,Бавария,Kodak,AWAY,1,0,1,L,L,D
601eafa1-7098-4286-86cc-ee157e51d768,2020-04-22,12:14,Bundesliga,Бавария,Kodak,HOME,2,2,0,W,W,D
601eafa1-7098-4286-86cc-ee157e51d768,2020-04-22,12:14,Bundesliga,Байер 04,Boulevard_Prospect,AWAY,0,0,0,L,L,D
069236a1-c594-4846-832f-f8751384d6e7,2020-04-22,12:14,Bundesliga,Боруссия Дортмунд,Bombi1t0,HOME,2,1,1,W,W,D
069236a1-c594-4846-832f-f8751384d6e7,2020-04-22,12:14,Bundesliga,Боруссия Менхенгладбах,Arcos,AWAY,1,0,1,L,L,D
7c9da14e-15de-43f0-a7cb-df7de5f178bd,2020-04-22,05:56,Champions League,Манчестер Сити,MeLToSiK,HOME,0,0,0,L,D,L
7c9da14e-15de-43f0-a7cb-df7de5f178bd,2020-04-22,05:56,Champions League,Барселона,KRaftVK,AWAY,1,0,1,W,D,W
6b94caee-b033-48cb-b81c-a69f14a26e88,2020-04-22,05:56,Champions League,ПСЖ,labotryas,HOME,4,1,3,W,W,W
6b94caee-b033-48cb-b81c-a69f14a26e88,2020-04-22,05:56,Champions League,Реал Мадрид,Upcake22,AWAY,0,0,0,L,L,L
d2263db9-b176-4b25-bed7-4a1ea21ad1ed,2020-04-22,06:08,Champions League,Барселона,KRaftVK,HOME,0,0,0,D,D,D
d2263db9-b176-4b25-bed7-4a1ea21ad1ed,2020-04-22,06:08,Champions League,Ливерпуль,Kray,AWAY,0,0,0,D,D,D
e0af2052-57f2-4b9e-a5d9-9ad888ea4b72,2020-04-22,06:08,Champions League,Реал Мадрид,Upcake22,HOME,1,0,1,D,D,D
e0af2052-57f2-4b9e-a5d9-9ad888ea4b72,2020-04-22,06:08,Champions League,Манчестер Сити,MeLToSiK,AWAY,1,0,1,D,D,D
e1ea2974-776e-4ef6-822a-ed5f1e188332,2020-04-22,06:20,Champions League,Ливерпуль,Kray,HOME,0,0,0,D,D,D
e1ea2974-776e-4ef6-822a-ed5f1e188332,2020-04-22,06:20,Champions League,Реал Мадрид,Upcake22,AWAY,0,0,0,D,D,D
59e5e272-b1d5-4658-a402-020d55ce19db,2020-04-22,06:20,Champions League,Манчестер Сити,MeLToSiK,HOME,0,0,0,L,D,L
59e5e272-b1d5-4658-a402-020d55ce19db,2020-04-22,06:20,Champions League,ПСЖ,labotryas,AWAY,1,0,1,W,D,W
3f8e29b2-acfd-4d37-9d72-5904571652aa,2020-04-22,06:32,Champions League,ПСЖ,labotryas,HOME,0,0,0,D,D,D
3f8e29b2-acfd-4d37-9d72-5904571652aa,2020-04-22,06:32,Champions League,Ливерпуль,Kray,AWAY,0,0,0,D,D,D
39d7edb8-7223-4024-a962-b8b712ffca21,2020-04-22,06:32,Champions League,Реал Мадрид,Upcake22,HOME,0,0,0,L,L,L
39d7edb8-7223-4024-a962-b8b712ffca21,2020-04-22,06:32,Champions League,Барселона,KRaftVK,AWAY,3,2,1,W,W,W
4259f6e0-2166-40e3-a865-25e3cb9adae9,2020-04-22,06:44,Champions League,Барселона,KRaftVK,HOME,1,0,1,L,L,L
