game_id,date,time,league,team,player,place,full_time,first_ht,second_ht,result_full_time,result_first_ht,result_second_ht
556a1040-5262-42a8-89c0-8b3d649942e7,2020-04-23,11:50,Bundesliga,Бавария,KravaRK,HOME,2,2,0,W,W,D
556a1040-5262-42a8-89c0-8b3d649942e7,2020-04-23,11:50,Bundesliga,РБ Лейпциг,Bombi1t0,AWAY,1,1,0,L,L,D
d474ffd7-4344-420f-b445-b147fbb77333,2020-04-23,11:50,Bundesliga,Боруссия Дортмунд,Mr.Jab,HOME,2,0,2,W,D,W
d474ffd7-4344-420f-b445-b147fbb77333,2020-04-23,11:50,Bundesliga,Боруссия Менхенгладбах,Skromnuy,AWAY,0,0,0,L,D,L
a80ab9a1-feca-43f4-8a5f-7f2c6acbecd4,2020-04-23,12:02,Bundesliga,Байер 04,Lomik,HOME,1,1,0,L,W,L
a80ab9a1-feca-43f4-8a5f-7f2c6acbecd4,2020-04-23,12:02,Bundesliga,Боруссия Дортмунд,Mr.Jab,AWAY,2,0,2,W,L,W
b1e2150b-0b8c-4f23-bd82-4be812ea8c5e,2020-04-23,12:02,Bundesliga,Боруссия Менхенгладбах,Skromnuy,HOME,1,0,1,D,L,W
b1e2150b-0b8c-4f23-bd82-4be812ea8c5e,2020-04-23,12:02,Bundesliga,Бавария,KravaRK,AWAY,1,1,0,D,W,L
95439576-6c98-4e83-a638-1c7c2072e068,2020-04-23,12:14,Bundesliga,Бавария,KravaRK,HOME,3,1,2,W,W,W
95439576-6c98-4e83-a638-1c7c2072e068,2020-04-23,12:14,Bundesliga,Байер 04,Lomik,AWAY,1,0,1,L,L,L
24e5b97e-b9e5-4f37-8ef4-a34aa58d60ba,2020-04-23,12:14,Bundesliga,РБ Лейпциг,Bombi1t0,HOME,0,0,0,L,L,L
24e5b97e-b9e5-4f37-8ef4-a34aa58d60ba,2020-04-23,12:14,Bundesliga,Боруссия Менхенгладбах,Skromnuy,AWAY,2,1,1,W,W,W
d7c65fff-5406-4905-9623-198be3d0b467,2020-04-23,05:56,Champions League,Манчестер Сити,MeLToSiK,HOME,0,0,0,D,D,D
d7c65fff-5406-4905-9623-198be3d0b467,2020-04-23,05:56,Champions League,Реал Мадрид,KRaftVK,AWAY,0,0,0,D,D,D
41121cf7-236a-4d6f-9bd4-c5cb70f45af9,2020-04-23,05:56,Champions League,ПСЖ,labotryas,HOME,2,1,1,W,W,W
41121cf7-236a-4d6f-9bd4-c5cb70f45af9,2020-04-23,05:56,Champions League,Ливерпуль,Upcake22,AWAY,0,0,0,L,L,L
ad1ff6cf-1992-41bc-83cb-7e247a922f74,2020-04-23,06:08,Champions League,Ливерпуль,Upcake22,HOME,0,0,0,L,L,L
ad1ff6cf-1992-41bc-83cb-7e247a922f74,2020-04-23,06:08,Champions League,Манчестер Сити,MeLToSiK,AWAY,2,1,1,W,W,W
5b50e017-0347-41bf-9364-d113c0154a1c,2020-04-23,06:08,Champions League,Реал Мадрид,KRaftVK,HOME,1,1,0,L,L,L
5b50e017-0347-41bf-9364-d113c0154a1c,2020-04-23,06:08,Champions League,Барселона,Kray,AWAY,3,2,1,W,W,W
746d0999-b9e7-4693-b2b1-e243b60fc894,2020-04-23,06:20,Champions League,Барселона,Kray,HOME,1,1,0,L,D,L
746d0999-b9e7-4693-b2b1-e243b60fc894,2020-04-23,06:20,Champions League,Ливерпуль,Upcake22,AWAY,4,1,3,W,D,W
37319e91-d7ed-451e-869d-eeca8eea5ff7,2020-04-23,06:20,Champions League,Манчестер Сити,MeLToSiK,HOME,1,1,0,D,W,L
37319e91-d7ed-451e-869d-eeca8eea5ff7,2020-04-23,06:20,Champions League,ПСЖ,labotryas,AWAY,1,0,1,D,L,W
16840080-9e5d-4870-b482-30aefd563717,2020-04-23,06:32,Champions League,Ливерпуль,Upcake22,HOME,0,0,0,D,D,D
16840080-9e5d-4870-b482-30aefd563717,2020-04-23,06:32,Champions League,Реал Мадрид,KRaftVK,AWAY,0,0,0,D,D,D
8e53f3b5-6bf0-4f76-86bd-43892805b3a5,2020-04-23,06:32,Champions League,ПСЖ,labotryas,HOME,2,2,0,L,D,L
8e53f3b5-6bf0-4f76-86bd-43892805b3a5,2020-04-23,06:32,Champions League,Барселона,Kray,AWAY,4,2,2,W,D,W
3094eb37-0b8a-4ef2-ab91-8391364e09e4,2020-04-23,06:44,Champions League,Барселона,Kray,HOME,2,1,1,L,L,D
3094eb37-0b8a-4ef2-ab91-8391364e09e4,2020-04-23,06:44,Champions League,Манчестер Сити,MeLToSiK,AWAY,3,2,1,W,W,D
176aeaeb-b9f4-4000-9f42-b3850120b099,2020-04-23,06:44,Champions League,Реал Мадрид,KRaftVK,HOME,3,1,2,W,D,W
176aeaeb-b9f4-4000-9f42-b3850120b099,2020-04-23,06:44,Champions League,ПСЖ,labotryas,AWAY,2,1,1,L,D,L
6cac5b16-103a-42c8-91b3-7b63b72ec6bd,2020-04-23,06:56,Champions League,Ливерпуль,Upcake22,HOME,1,0,1,L,L,W
6cac5b16-103a-42c8-91b3-7b63b72ec6bd,2020-04-23,06:56,Champions League,ПСЖ,labotryas,AWAY,2,2,0,W,W,L
268f6109-470d-4a57-84ec-00f1e639e9c8,2020-04-23,06:56,Champions League,Реал Мадрид,KRaftVK,HOME,1,1,0,D,D,D
268f6109-470d-4a57-84ec-00f1e639e9c8,2020-04-23,06:56,Champions League,Манчестер Сити,MeLToSiK,AWAY,1,1,0,D,D,D
be311686-3759-412e-8875-88e5198fdb95,2020-04-23,07:08,Champions League,Барселона,Kray,HOME,1,0,1,D,L,W
be311686-3759-412e-8875-88e5198fdb95,2020-04-23,07:08,Champions League,Реал Мадрид,KRaftVK,AWAY,1,1,0,D,W,L
37a14321-4bb0-454e-b388-5e2c2d26bbca,2020-04-23,07:08,Champions League,Манчестер Сити,MeLToSiK,HOME,0,0,0,L,L,D
37a14321-4bb0-454e-b388-5e2c2d26bbca,2020-04-23,07:08,Champions League,Ливерпуль,Upcake22,AWAY,1,1,0,W,W,D
3ad0478c-ac5e-4a40-928d-224b0638bcba,2020-04-23,07:20,Champions League,Ливерпуль,Upcake22,HOME,0,0,0,D,D,D
3ad0478c-ac5e-4a40-928d-224b0638bcba,2020-04-23,07:20,Champions League,Барселона,Kray,AWAY,0,0,0,D,D,D
df178e37-a5c9-459e-9514-5e8b332ab4af,2020-04-23,07:20,Champions League,ПСЖ,labotryas,HOME,3,1,2,W,W,W
df178e37-a5c9-459e-9514-5e8b332ab4af,2020-04-23,07:20,Champions League,Манчестер Сити,MeLToSiK,AWAY,0,0,0,L,L,L
fd69204f-81b2-4147-9e96-0c4b1a75f4ef,2020-04-23,07:32,Champions League,Барселона,Kray,HOME,1,0,1,L,L,D
fd69204f-81b2-4147-9e96-0c4b1a75f4ef,2020-04-23,07:32,Champions League,ПСЖ,labotryas,AWAY,2,1,1,W,W,D
c22771bb-ba61-49f0-93a6-b2049b7f7298,2020-04-23,07:32,Champions League,Реал Мадрид,KRaftVK,HOME,0,0,0,D,D,D
c22771bb-ba61-49f0-93a6-b2049b7f7298,2020-04-23,07:32,Champions League,Ливерпуль,Upcake22,AWAY,0,0,0,D,D,D
0c2e7348-2fcd-45a3-bb61-0f11074d5619,2020-04-23,07:44,Champions League,Манчестер Сити,MeLToSiK,HOME,0,0,0,L,D,L
0c2e7348-2fcd-45a3-bb61-0f11074d5619,2020-04-23,07:44,Champions League,Барселона,Kray,AWAY,2,0,2,W,D,W
75866227-1dad-4a6f-96dc-c0cee3b6b107,2020-04-23,07:44,Champions League,ПСЖ,labotryas,HOME,3,2,1,W,W,D
75866227-1dad-4a6f-96dc-c0cee3b6b107,2020-04-23,07:44,Champions League,Реал Мадрид,KRaftVK,AWAY,1,0,1,L,L,D
0d103ad4-85d4-49b1-a425-c2153ad23418,2020-04-23,19:26,Champions League,Барселона,Chellovekk,HOME,0,0,0,L,L,L
0d103ad4-85d4-49b1-a425-c2153ad23418,2020-04-23,19:26,Champions League,Манчестер Сити,kalibra,AWAY,3,2,1,W,W,W
88e38124-54c9-405d-957a-9c657f12e9e5,2020-04-23,19:26,Champions League,Реал Мадрид,FEARGGWP,HOME,1,1,0,W,W,D
88e38124-54c9-405d-957a-9c657f12e9e5,2020-04-23,19:26,Champions League,Ливерпуль,Flewless_phoenix,AWAY,0,0,0,L,L,D
82297654-5e7e-4bd5-836a-312ebc1d94cf,2020-04-23,19:38,Champions League,Ливерпуль,Flewless_phoenix,HOME,4,1,3,W,W,W
82297654-5e7e-4bd5-836a-312ebc1d94cf,2020-04-23,19:38,Champions League,Барселона,Chellovekk,AWAY,0,0,0,L,L,L
e922c43a-0d7f-4978-9d5c-69464a0ce92b,2020-04-23,19:38,Champions League,Манчестер Сити,kalibra,HOME,1,0,1,D,L,W
e922c43a-0d7f-4978-9d5c-69464a0ce92b,2020-04-23,19:38,Champions League,ПСЖ,PASHOK75,AWAY,1,1,0,D,W,L
5408b48b-24e1-47dc-b100-84f30c5eea23,2020-04-23,19:50,Champions League,Барселона,Chellovekk,HOME,0,0,0,D,D,D
5408b48b-24e1-47dc-b100-84f30c5eea23,2020-04-23,19:50,Champions League,Реал Мадрид,FEARGGWP,AWAY,0,0,0,D,D,D
dcb5b77b-36e2-4171-96f3-85a83083ea12,2020-04-23,19:50,Champions League,ПСЖ,PASHOK75,HOME,0,0,0,D,D,D
dcb5b77b-36e2-4171-96f3-85a83083ea12,2020-04-23,19:50,Champions League,Ливерпуль,Flewless_phoenix,AWAY,0,0,0,D,D,D
65f27aab-819e-4cd0-a07c-619946a4a7ef,2020-04-23,20:02,Champions League,Ливерпуль,Flewless_phoenix,HOME,1,0,1,W,D,W
65f27aab-819e-4cd0-a07c-619946a4a7ef,2020-04-23,20:02,Champions League,Манчестер Сити,kalibra,AWAY,0,0,0,L,D,L
d2a8c135-1c4e-46b3-83f9-179de7a89f91,2020-04-23,20:02,Champions League,Реал Мадрид,FEARGGWP,HOME,1,1,0,W,W,D
d2a8c135-1c4e-46b3-83f9-179de7a89f91,2020-04-23,20:02,Champions League,ПСЖ,PASHOK75,AWAY,0,0,0,L,L,D
859d6792-9d47-4298-b3e6-672d81133fc6,2020-04-23,20:14,Champions League,Манчестер Сити,kalibra,HOME,1,1,0,L,D,L
859d6792-9d47-4298-b3e6-672d81133fc6,2020-04-23,20:14,Champions League,Реал Мадрид,FEARGGWP,AWAY,3,1,2,W,D,W
33ae5db8-9111-43a6-b269-6042e94614b2,2020-04-23,20:14,Champions League,ПСЖ,PASHOK75,HOME,0,0,0,L,D,L
33ae5db8-9111-43a6-b269-6042e94614b2,2020-04-23,20:14,Champions League,Барселона,Chellovekk,AWAY,2,0,2,W,D,W
86064507-2622-45d3-b1ea-433caa342924,2020-04-23,20:26,Champions League,Ливерпуль,Flewless_phoenix,HOME,2,2,0,D,W,L
86064507-2622-45d3-b1ea-433caa342924,2020-04-23,20:26,Champions League,Реал Мадрид,FEARGGWP,AWAY,2,1,1,D,L,W
dd1262b4-7f3c-4578-9ce7-4fb3a10b3f23,2020-04-23,20:26,Champions League,Манчестер Сити,kalibra,HOME,0,0,0,L,D,L
dd1262b4-7f3c-4578-9ce7-4fb3a10b3f23,2020-04-23,20:26,Champions League,Барселона,Chellovekk,AWAY,1,0,1,W,D,W
42a1251c-d017-48c2-8886-69ecf729e8a0,2020-04-23,20:38,Champions League,Барселона,Chellovekk,HOME,0,0,0,D,D,D
42a1251c-d017-48c2-8886-69ecf729e8a0,2020-04-23,20:38,Champions League,Ливерпуль,Flewless_phoenix,AWAY,0,0,0,D,D,D
f952a4bf-2ebe-4f32-8d2b-a134bf61c2f6,2020-04-23,20:38,Champions League,ПСЖ,PASHOK75,HOME,0,0,0,D,D,D
f952a4bf-2ebe-4f32-8d2b-a134bf61c2f6,2020-04-23,20:38,Champions League,Манчестер Сити,kalibra,AWAY,0,0,0,D,D,D
86d8a923-9faa-4c8b-af57-b2696d5221ae,2020-04-23,20:50,Champions League,Ливерпуль,Flewless_phoenix,HOME,1,1,0,W,W,D
86d8a923-9faa-4c8b-af57-b2696d5221ae,2020-04-23,20:50,Champions League,ПСЖ,PASHOK75,AWAY,0,0,0,L,L,D
485b9131-0905-4c5a-9147-771d2a6e53bd,2020-04-23,20:50,Champions League,Реал Мадрид,FEARGGWP,HOME,0,0,0,D,D,D
485b9131-0905-4c5a-9147-771d2a6e53bd,2020-04-23,20:50,Champions League,Барселона,Chellovekk,AWAY,0,0,0,D,D,D
dbd25e43-3b57-43fe-89e1-bbb17726ed84,2020-04-23,21:02,Champions League,Манчестер Сити,kalibra,HOME,1,0,1,L,L,D
dbd25e43-3b57-43fe-89e1-bbb17726ed84,2020-04-23,21:02,Champions League,Ливерпуль,Flewless_phoenix,AWAY,2,1,1,W,W,D
04c383fa-cf81-4289-bdef-68c6e21c0a0b,2020-04-23,21:02,Champions League,ПСЖ,PASHOK75,HOME,4,1,3,W,D,W
04c383fa-cf81-4289-bdef-68c6e21c0a0b,2020-04-23,21:02,Champions League,Реал Мадрид,FEARGGWP,AWAY,1,1,0,L,D,L
a94b1fd0-9444-4d9b-adb0-12075ea14415,2020-04-23,21:14,Champions League,Барселона,Chellovekk,HOME,0,0,0,L,D,L
a94b1fd0-9444-4d9b-adb0-12075ea14415,2020-04-23,21:14,Champions League,ПСЖ,PASHOK75,AWAY,1,0,1,W,D,W
02738144-d4af-44cc-9931-28e3b86245d4,2020-04-23,21:14,Champions League,Реал Мадрид,FEARGGWP,HOME,2,2,0,W,W,L
02738144-d4af-44cc-9931-28e3b86245d4,2020-04-23,21:14,Champions League,Манчестер Сити,kalibra,AWAY,1,0,1,L,L,W
55b0e949-b633-4955-b88e-14229e3b24cd,2020-04-23,01:26,Champions League B,Наполи,MeLToSiK,HOME,1,0,1,W,D,W
55b0e949-b633-4955-b88e-14229e3b24cd,2020-04-23,01:26,Champions League B,Бавария,KRaftVK,AWAY,0,0,0,L,D,L
c06de351-a730-4e33-8e9b-b8365ea1df3d,2020-04-23,01:26,Champions League B,Тоттенхэм Хотспур,labotryas,HOME,0,0,0,L,D,L
c06de351-a730-4e33-8e9b-b8365ea1df3d,2020-04-23,01:26,Champions League B,ПСЖ,Upcake22,AWAY,1,0,1,W,D,W
22ce1650-7059-471b-a470-6ca16713704b,2020-04-23,01:38,Champions League B,Бавария,KRaftVK,HOME,1,1,0,D,D,D
22ce1650-7059-471b-a470-6ca16713704b,2020-04-23,01:38,Champions League B,Реал Мадрид,Kray,AWAY,1,1,0,D,D,D
6933839b-e127-4567-b5b1-e36cfb6c8560,2020-04-23,01:38,Champions League B,ПСЖ,Upcake22,HOME,1,1,0,W,W,D
6933839b-e127-4567-b5b1-e36cfb6c8560,2020-04-23,01:38,Champions League B,Наполи,MeLToSiK,AWAY,0,0,0,L,L,D
11196d7f-b3c2-4f22-a8ea-18fca027c027,2020-04-23,01:50,Champions League B,Наполи,MeLToSiK,HOME,2,1,1,W,W,W
11196d7f-b3c2-4f22-a8ea-18fca027c027,2020-04-23,01:50,Champions League B,Тоттенхэм Хотспур,labotryas,AWAY,0,0,0,L,L,L
281e0a0b-5d96-4b57-a1b2-a6179b4f7fb1,2020-04-23,01:50,Champions League B,Реал Мадрид,Kray,HOME,1,0,1,D,L,W
281e0a0b-5d96-4b57-a1b2-a6179b4f7fb1,2020-04-23,01:50,Champions League B,ПСЖ,Upcake22,AWAY,1,1,0,D,W,L
40e6d09b-bd10-4296-a8a8-fd3cae520d20,2020-04-23,02:02,Champions League B,ПСЖ,Upcake22,HOME,3,1,2,W,W,W
40e6d09b-bd10-4296-a8a8-fd3cae520d20,2020-04-23,02:02,Champions League B,Бавария,KRaftVK,AWAY,1,0,1,L,L,L
38e9188c-8b4c-4787-9bee-1a5df2008989,2020-04-23,02:02,Champions League B,Тоттенхэм Хотспур,labotryas,HOME,2,2,0,D,W,L
38e9188c-8b4c-4787-9bee-1a5df2008989,2020-04-23,02:02,Champions League B,Реал Мадрид,Kray,AWAY,2,1,1,D,L,W
d0a5fe36-59f4-4078-8521-69f4410e866c,2020-04-23,02:14,Champions League B,Бавария,KRaftVK,HOME,0,0,0,L,D,L
d0a5fe36-59f4-4078-8521-69f4410e866c,2020-04-23,02:14,Champions League B,Тоттенхэм Хотспур,labotryas,AWAY,1,0,1,W,D,W
2724546d-e728-4618-8018-50ae3e9c3adf,2020-04-23,02:14,Champions League B,Реал Мадрид,Kray,HOME,2,1,1,W,W,D
2724546d-e728-4618-8018-50ae3e9c3adf,2020-04-23,02:14,Champions League B,Наполи,MeLToSiK,AWAY,1,0,1,L,L,D
b1f70681-9672-40f0-8f05-e990e53dc7c6,2020-04-23,02:26,Champions League B,Бавария,KRaftVK,HOME,0,0,0,D,D,D
b1f70681-9672-40f0-8f05-e990e53dc7c6,2020-04-23,02:26,Champions League B,Наполи,MeLToSiK,AWAY,0,0,0,D,D,D
cbbc7f2e-ae76-4ebf-891b-a2b8d593589c,2020-04-23,02:26,Champions League B,ПСЖ,Upcake22,HOME,0,0,0,L,L,L
cbbc7f2e-ae76-4ebf-891b-a2b8d593589c,2020-04-23,02:26,Champions League B,Тоттенхэм Хотспур,labotryas,AWAY,2,1,1,W,W,W
b289fa7b-265c-4206-a7ef-57ccf7d2c6b4,2020-04-23,02:38,Champions League B,Наполи,MeLToSiK,HOME,5,1,4,W,W,W
b289fa7b-265c-4206-a7ef-57ccf7d2c6b4,2020-04-23,02:38,Champions League B,ПСЖ,Upcake22,AWAY,0,0,0,L,L,L
592b10b6-777f-47be-81b7-162798bac77e,2020-04-23,02:38,Champions League B,Реал Мадрид,Kray,HOME,0,0,0,L,D,L
592b10b6-777f-47be-81b7-162798bac77e,2020-04-23,02:38,Champions League B,Бавария,KRaftVK,AWAY,2,0,2,W,D,W
a43aa88f-2ed0-41b2-85a0-94105d59a994,2020-04-23,02:50,Champions League B,ПСЖ,Upcake22,HOME,1,1,0,D,W,L
a43aa88f-2ed0-41b2-85a0-94105d59a994,2020-04-23,02:50,Champions League B,Реал Мадрид,Kray,AWAY,1,0,1,D,L,W
6e5f1631-609a-4ebb-9d92-68505068078c,2020-04-23,02:50,Champions League B,Тоттенхэм Хотспур,labotryas,HOME,0,0,0,L,L,L
6e5f1631-609a-4ebb-9d92-68505068078c,2020-04-23,02:50,Champions League B,Наполи,MeLToSiK,AWAY,2,1,1,W,W,W
05b35754-32d2-425c-86ea-62c9edffa9e7,2020-04-23,03:02,Champions League B,Бавария,KRaftVK,HOME,1,1,0,D,D,D
05b35754-32d2-425c-86ea-62c9edffa9e7,2020-04-23,03:02,Champions League B,ПСЖ,Upcake22,AWAY,1,1,0,D,D,D
219a1bd3-8856-48b5-9a78-50e7bf11e4ae,2020-04-23,03:02,Champions League B,Реал Мадрид,Kray,HOME,3,1,2,W,W,W
219a1bd3-8856-48b5-9a78-50e7bf11e4ae,2020-04-23,03:02,Champions League B,Тоттенхэм Хотспур,labotryas,AWAY,1,0,1,L,L,L
c6145715-6148-46da-a4af-1662266f0b93,2020-04-23,03:14,Champions League B,Наполи,MeLToSiK,HOME,1,0,1,D,L,W
c6145715-6148-46da-a4af-1662266f0b93,2020-04-23,03:14,Champions League B,Реал Мадрид,Kray,AWAY,1,1,0,D,W,L
87a290c6-ee40-4003-a0a0-bc4431e8b55c,2020-04-23,03:14,Champions League B,Тоттенхэм Хотспур,labotryas,HOME,1,0,1,L,L,W
87a290c6-ee40-4003-a0a0-bc4431e8b55c,2020-04-23,03:14,Champions League B,Бавария,KRaftVK,AWAY,2,2,0,W,W,L
a765c792-7b0e-431f-a422-1662a723c496,2020-04-23,08:26,CIS Cup,ЦСКА Москва,Bombi1t0,HOME,2,2,0,W,W,L
a765c792-7b0e-431f-a422-1662a723c496,2020-04-23,08:26,CIS Cup,Локомотив Москва,Lomik,AWAY,1,0,1,L,L,W
43b1eeca-f441-4ab4-ad7c-771e37392807,2020-04-23,08:26,CIS Cup,Шахтер Донецк,KravaRK,HOME,1,0,1,D,D,D
43b1eeca-f441-4ab4-ad7c-771e37392807,2020-04-23,08:26,CIS Cup,Спартак Москва,Mr.Jab,AWAY,1,0,1,D,D,D
60e0713b-9aba-42ce-9567-c142abd120fd,2020-04-23,08:38,CIS Cup,Локомотив Москва,Lomik,HOME,2,1,1,W,W,W
60e0713b-9aba-42ce-9567-c142abd120fd,2020-04-23,08:38,CIS Cup,Динамо Киев,Skromnuy,AWAY,0,0,0,L,L,L
ead62b97-19a6-42a9-8214-c3f3517190c2,2020-04-23,08:38,CIS Cup,Спартак Москва,Mr.Jab,HOME,0,0,0,L,L,L
ead62b97-19a6-42a9-8214-c3f3517190c2,2020-04-23,08:38,CIS Cup,ЦСКА Москва,Bombi1t0,AWAY,2,1,1,W,W,W
e9a5c762-d1fa-4c7d-ad15-578569b20344,2020-04-23,08:50,CIS Cup,Динамо Киев,Skromnuy,HOME,1,0,1,W,D,W
e9a5c762-d1fa-4c7d-ad15-578569b20344,2020-04-23,08:50,CIS Cup,Спартак Москва,Mr.Jab,AWAY,0,0,0,L,D,L
caed7a97-8f19-4c9a-89e2-c30815e497e3,2020-04-23,08:50,CIS Cup,ЦСКА Москва,Bombi1t0,HOME,0,0,0,L,D,L
caed7a97-8f19-4c9a-89e2-c30815e497e3,2020-04-23,08:50,CIS Cup,Шахтер Донецк,KravaRK,AWAY,2,0,2,W,D,W
9348c9c2-6b07-4db7-b092-fd435c7fa39b,2020-04-23,09:02,CIS Cup,Спартак Москва,Mr.Jab,HOME,0,0,0,L,D,L
9348c9c2-6b07-4db7-b092-fd435c7fa39b,2020-04-23,09:02,CIS Cup,Локомотив Москва,Lomik,AWAY,2,0,2,W,D,W
4dcebb0c-6076-4b5c-9ec4-875b32b71ef6,2020-04-23,09:02,CIS Cup,Шахтер Донецк,KravaRK,HOME,1,0,1,L,D,L
4dcebb0c-6076-4b5c-9ec4-875b32b71ef6,2020-04-23,09:02,CIS Cup,Динамо Киев,Skromnuy,AWAY,2,0,2,W,D,W
38ce86a1-3e12-4927-90c2-5140663dedf6,2020-04-23,09:14,CIS Cup,Динамо Киев,Skromnuy,HOME,0,0,0,L,D,L
38ce86a1-3e12-4927-90c2-5140663dedf6,2020-04-23,09:14,CIS Cup,ЦСКА Москва,Bombi1t0,AWAY,2,0,2,W,D,W
58be5a71-90ee-4523-aaeb-87574117c750,2020-04-23,09:14,CIS Cup,Локомотив Москва,Lomik,HOME,2,1,1,W,W,W
58be5a71-90ee-4523-aaeb-87574117c750,2020-04-23,09:14,CIS Cup,Шахтер Донецк,KravaRK,AWAY,0,0,0,L,L,L
a618d3e6-79a0-44d1-91d8-bd6dbc40a614,2020-04-23,09:26,CIS Cup,Локомотив Москва,Lomik,HOME,1,1,0,W,W,D
a618d3e6-79a0-44d1-91d8-bd6dbc40a614,2020-04-23,09:26,CIS Cup,ЦСКА Москва,Bombi1t0,AWAY,0,0,0,L,L,D
91bda3f8-c5a5-4266-adb8-05e0f1b82b55,2020-04-23,09:26,CIS Cup,Спартак Москва,Mr.Jab,HOME,1,1,0,L,W,L
91bda3f8-c5a5-4266-adb8-05e0f1b82b55,2020-04-23,09:26,CIS Cup,Шахтер Донецк,KravaRK,AWAY,3,0,3,W,L,W
9952cb54-f259-403f-8202-76db5c76fe80,2020-04-23,09:38,CIS Cup,Динамо Киев,Skromnuy,HOME,1,0,1,W,D,W
