game_id,date,time,league,team,player,place,full_time,first_ht,second_ht,result_full_time,result_first_ht,result_second_ht,not_parsed
97debc64-3dd2-4f81-9d34-7359f3ea6710,2020-04-11,16:56,Champions League,Барселона,Kodak,HOME,3,2,1,W,W,W,
97debc64-3dd2-4f81-9d34-7359f3ea6710,2020-04-11,16:56,Champions League,Реал Мадрид,Skromnuy,AWAY,0,0,0,L,L,L,
8418af08-e9cf-440d-8508-ca020330264a,2020-04-11,16:56,Champions League,Манчестер Сити,KravaRK,HOME,0,0,0,L,D,L,
8418af08-e9cf-440d-8508-ca020330264a,2020-04-11,16:56,Champions League,ПСЖ,Arcos,AWAY,1,0,1,W,D,W,
b677ae75-fe78-46f5-98ed-27050e97f17a,2020-04-11,17:08,Champions League,ПСЖ,Arcos,HOME,0,0,0,L,L,L,
b677ae75-fe78-46f5-98ed-27050e97f17a,2020-04-11,17:08,Champions League,Ливерпуль,Boulevard_Prospect,AWAY,3,1,2,W,W,W,
10f90bd2-bf6e-4a72-8356-daea83d02314,2020-04-11,17:08,Champions League,Реал Мадрид,Skromnuy,HOME,0,0,0,D,D,D,
10f90bd2-bf6e-4a72-8356-daea83d02314,2020-04-11,17:08,Champions League,Манчестер Сити,KravaRK,AWAY,0,0,0,D,D,D,
b85565d8-c24e-47c5-8fd7-0172189e8693,2020-04-11,17:20,Champions League,Ливерпуль,Boulevard_Prospect,HOME,1,1,0,D,D,D,
b85565d8-c24e-47c5-8fd7-0172189e8693,2020-04-11,17:20,Champions League,Реал Мадрид,Skromnuy,AWAY,1,1,0,D,D,D,
1c6c0cce-63b8-4058-96be-5593d3633f61,2020-04-11,17:20,Champions League,Манчестер Сити,KravaRK,HOME,0,0,0,L,L,D,
1c6c0cce-63b8-4058-96be-5593d3633f61,2020-04-11,17:20,Champions League,Барселона,Kodak,AWAY,1,1,0,W,W,D,
13b8ab7d-cfdd-4fdb-9019-175e8011d096,2020-04-11,17:32,Champions League,Барселона,Kodak,HOME,1,1,0,W,W,D,
