game_id,date,time,league,team,player,place,full_time,first_ht,second_ht,result_full_time,result_first_ht,result_second_ht
37f75357-d6c9-4393-835b-e1a2a75309bc,2020-04-26,04:26,Champions League,Барселона,JKey,HOME,1,0,1,L,L,W
37f75357-d6c9-4393-835b-e1a2a75309bc,2020-04-26,04:26,Champions League,ПСЖ,Skromnuy,AWAY,2,2,0,W,W,L
7cb49036-8933-464c-b7b0-3c46ec2979be,2020-04-26,04:26,Champions League,Манчестер Сити,Boulevard_Prospect,HOME,1,1,0,L,D,L
7cb49036-8933-464c-b7b0-3c46ec2979be,2020-04-26,04:26,Champions League,Ливерпуль,LaikingDast,AWAY,3,1,2,W,D,W
57c522ed-23f4-42e1-b2c0-7a5ec90716d0,2020-04-26,04:38,Champions League,Ливерпуль,LaikingDast,HOME,1,1,0,W,W,D
57c522ed-23f4-42e1-b2c0-7a5ec90716d0,2020-04-26,04:38,Champions League,Реал Мадрид,Mr.Jab,AWAY,0,0,0,L,L,D
eac558d9-d26c-4ab8-9933-c912732aaa0d,2020-04-26,04:38,Champions League,ПСЖ,Skromnuy,HOME,1,1,0,D,W,L
eac558d9-d26c-4ab8-9933-c912732aaa0d,2020-04-26,04:38,Champions League,Манчестер Сити,Boulevard_Prospect,AWAY,1,0,1,D,L,W
a574007c-b6c5-4ed0-93b1-b99b53cb5571,2020-04-26,04:50,Champions League,Манчестер Сити,Boulevard_Prospect,HOME,4,2,2,W,W,W
a574007c-b6c5-4ed0-93b1-b99b53cb5571,2020-04-26,04:50,Champions League,Барселона,JKey,AWAY,0,0,0,L,L,L
dc2adb39-f30f-441a-b0f9-cf677783ea7e,2020-04-26,04:50,Champions League,Реал Мадрид,Mr.Jab,HOME,2,0,2,D,L,W
dc2adb39-f30f-441a-b0f9-cf677783ea7e,2020-04-26,04:50,Champions League,ПСЖ,Skromnuy,AWAY,2,1,1,D,W,L
87a18dca-b887-4fe7-a96d-90c949e50683,2020-04-26,05:02,Champions League,Барселона,JKey,HOME,1,0,1,W,D,W
87a18dca-b887-4fe7-a96d-90c949e50683,2020-04-26,05:02,Champions League,Реал Мадрид,Mr.Jab,AWAY,0,0,0,L,D,L
b96e1fb5-f470-4149-93f7-d62e9a5278ed,2020-04-26,05:02,Champions League,ПСЖ,Skromnuy,HOME,1,1,0,L,D,L
b96e1fb5-f470-4149-93f7-d62e9a5278ed,2020-04-26,05:02,Champions League,Ливерпуль,LaikingDast,AWAY,2,1,1,W,D,W
7a409c96-db1c-4dab-a306-82398e078b78,2020-04-26,05:14,Champions League,Ливерпуль,LaikingDast,HOME,3,1,2,W,W,W
7a409c96-db1c-4dab-a306-82398e078b78,2020-04-26,05:14,Champions League,Барселона,JKey,AWAY,0,0,0,L,L,L
91248ec6-f8bc-4fed-a8de-ea22b7c2420c,2020-04-26,05:14,Champions League,Реал Мадрид,Mr.Jab,HOME,0,0,0,L,D,L
91248ec6-f8bc-4fed-a8de-ea22b7c2420c,2020-04-26,05:14,Champions League,Манчестер Сити,Boulevard_Prospect,AWAY,2,0,2,W,D,W
