game_id,date,time,league,team,player,place,full_time,first_ht,second_ht,result_full_time,result_first_ht,result_second_ht,not_parsed
7770ece2-075b-44fb-ad8c-75dbd3ce9de4,2020-04-04,16:56,Champions League,Барселона,Foggy,HOME,0,0,0,D,D,D,
7770ece2-075b-44fb-ad8c-75dbd3ce9de4,2020-04-04,16:56,Champions League,Реал Мадрид,DangerDim77,AWAY,0,0,0,D,D,D,
aa81aa2d-de92-4b40-9d87-277ca2e6ae7e,2020-04-04,16:56,Champions League,Манчестер Сити,orlovsky1,HOME,1,0,1,L,L,D,
aa81aa2d-de92-4b40-9d87-277ca2e6ae7e,2020-04-04,16:56,Champions League,ПСЖ,nikkitta,AWAY,2,1,1,W,W,D,
994f1bfd-a18f-403e-91a5-4d51c7afceda,2020-04-04,17:08,Champions League,ПСЖ,nikkitta,HOME,0,0,0,D,D,D,
994f1bfd-a18f-403e-91a5-4d51c7afceda,2020-04-04,17:08,Champions League,Ливерпуль,vrico,AWAY,0,0,0,D,D,D,
d8ae0f2f-5397-4ecb-b344-06ccd173b6b5,2020-04-04,17:08,Champions League,Реал Мадрид,DangerDim77,HOME,1,0,1,L,L,D,
d8ae0f2f-5397-4ecb-b344-06ccd173b6b5,2020-04-04,17:08,Champions League,Манчестер Сити,orlovsky1,AWAY,3,2,1,W,W,D,
d39d8d83-a5fa-4647-9084-2d364115acf1,2020-04-04,17:20,Champions League,Ливерпуль,vrico,HOME,0,0,0,L,L,D,
d39d8d83-a5fa-4647-9084-2d364115acf1,2020-04-04,17:20,Champions League,Реал Мадрид,DangerDim77,AWAY,1,1,0,W,W,D,
0147c58b-9804-457e-b238-c2ee7ad4faff,2020-04-04,17:20,Champions League,Манчестер Сити,orlovsky1,HOME,1,1,0,L,L,L,
0147c58b-9804-457e-b238-c2ee7ad4faff,2020-04-04,17:20,Champions League,Барселона,Foggy,AWAY,4,2,2,W,W,W,
15b2ace9-0420-474b-a0e1-00e9bc926d6c,2020-04-04,17:32,Champions League,Барселона,Foggy,HOME,2,0,2,W,D,W,
15b2ace9-0420-474b-a0e1-00e9bc926d6c,2020-04-04,17:32,Champions League,Ливерпуль,vrico,AWAY,0,0,0,L,D,L,
6bfb2470-ddbb-48ab-ada3-5f7b91796eb1,2020-04-04,17:32,Champions League,Реал Мадрид,DangerDim77,HOME,3,3,0,W,W,D,
6bfb2470-ddbb-48ab-ada3-5f7b91796eb1,2020-04-04,17:32,Champions League,ПСЖ,nikkitta,AWAY,1,1,0,L,L,D,
e0d4d449-5beb-44a6-b1c5-80c7205ebee3,2020-04-04,17:44,Champions League,Ливерпуль,vrico,HOME,0,0,0,L,L,D,
e0d4d449-5beb-44a6-b1c5-80c7205ebee3,2020-04-04,17:44,Champions League,Манчестер Сити,orlovsky1,AWAY,3,3,0,W,W,D,
